,Date.,arb_bayaoas_aguilarpang_00.07,Date.1,arb_camilingriver_mayantoctar_98.07,Date.2,aarb_naganriv_lunaapayao_00.10,Date.3,abrb_sinalangriv_lingsadpenarubia_00.03,Date.4,aarb_abulugriv_lukbancagayan,Date.5,crb_aligapay_quirino_01.09,Date.6,crb_benayriv_dupaxnv_06.10,Date.7,crb_buenavista_cagayanriver_isabela_00.05,Date.8,crb_jones_isabela_00.12,Date.9,Stream.Flow,Date.10,crb_dipantan_nagtipunan_quirino_00.08,Date.11,crb_magatriver_bagabagnuevavis_98.02,NA.,Date.12,crb_pinacuananriv_ilaganisabela_00.10,Date.13,crb_tugue_pinacuananriv_00.09,Date.14,crb_saltanriv_pinukpukkalinga_01.10,Date.15,crb_upi_cagayanriver_isabela_00.05,Date.16,prb_baliwagriv_stodomingonuevacija_00.06,Date.17,prb_arayat_pampriver_00-02,Date.18,prb_coronelriv_bongabonnuevaecija_00.04,NA.1,Date.19,prb_pobsanisidro_pampriver_00-05,Date.20,Stream.Flow1,Date.21,prb_riochico_zaragozanuevacija_00.06,Date.22,Stream.Flow2,mrb_stoninoriver_marikina_00-05
3190,9/25/2006,2965,9/25/2006,25260,9/25/2006,4000,9/25/2006,NA,9/25/2006,336700,9/25/2006,71600,9/25/2006,2740,9/25/2006,NA,9/25/2006,136000,9/25/2006,3800,9/25/2006,34600,9/25/2006,NA,NA,9/25/2006,78200,9/25/2006,3030,9/25/2006,97600,9/25/2006,NA,9/25/2006,NA,9/25/2006,NA,9/25/2006,NA,NA,9/25/2006,NA,9/25/2006,169300,9/25/2006,NA,9/25/2006,64000,
3191,9/26/2006,3225,9/26/2006,31000,9/26/2006,3700,9/26/2006,NA,9/26/2006,223200,9/26/2006,64200,9/26/2006,5190,9/26/2006,NA,9/26/2006,97000,9/26/2006,3550,9/26/2006,32800,9/26/2006,NA,NA,9/26/2006,84600,9/26/2006,2690,9/26/2006,61300,9/26/2006,NA,9/26/2006,NA,9/26/2006,NA,9/26/2006,NA,NA,9/26/2006,NA,9/26/2006,174420,9/26/2006,NA,9/26/2006,59200,
3192,9/27/2006,3095,9/27/2006,33000,9/27/2006,3100,9/27/2006,NA,9/27/2006,210500,9/27/2006,64200,9/27/2006,3790,9/27/2006,NA,9/27/2006,136000,9/27/2006,4975,9/27/2006,36400,9/27/2006,NA,NA,9/27/2006,79800,9/27/2006,5000,9/27/2006,52500,9/27/2006,NA,9/27/2006,NA,9/27/2006,NA,9/27/2006,NA,NA,9/27/2006,NA,9/27/2006,176980,9/27/2006,NA,9/27/2006,285400,
3193,9/28/2006,2965,9/28/2006,44600,9/28/2006,2800,9/28/2006,NA,9/28/2006,299000,9/28/2006,97600,9/28/2006,39740,9/28/2006,NA,9/28/2006,354000,9/28/2006,25300,9/28/2006,315600,9/28/2006,NA,NA,9/28/2006,230400,9/28/2006,8300,9/28/2006,83300,9/28/2006,NA,9/28/2006,NA,9/28/2006,NA,9/28/2006,NA,NA,9/28/2006,NA,9/28/2006,428140,9/28/2006,NA,9/28/2006,458200,
3194,9/29/2006,2835,9/29/2006,115000,9/29/2006,2500,9/29/2006,NA,9/29/2006,236200,9/29/2006,459700,9/29/2006,20940,9/29/2006,NA,9/29/2006,1774000,9/29/2006,34250,9/29/2006,432600,9/29/2006,NA,NA,9/29/2006,997000,9/29/2006,22200,9/29/2006,80000,9/29/2006,NA,9/29/2006,NA,9/29/2006,NA,9/29/2006,NA,NA,9/29/2006,NA,9/29/2006,403400,9/29/2006,NA,9/29/2006,293600,
3195,9/30/2006,3795,9/30/2006,48200,9/30/2006,2400,9/30/2006,NA,9/30/2006,183400,9/30/2006,194200,9/30/2006,11340,9/30/2006,NA,9/30/2006,564000,9/30/2006,19500,9/30/2006,220500,9/30/2006,NA,NA,9/30/2006,385500,9/30/2006,30300,9/30/2006,55800,9/30/2006,NA,9/30/2006,NA,9/30/2006,NA,9/30/2006,NA,NA,9/30/2006,NA,9/30/2006,240950,9/30/2006,NA,9/30/2006,157672.9064,
3196,10/1/2006,3095,10/1/2006,37000,10/1/2006,2000,10/1/2006,NA,10/1/2006,200500,10/1/2006,138700,10/1/2006,9840,10/1/2006,NA,10/1/2006,457100,10/1/2006,11000,10/1/2006,147800,10/1/2006,NA,NA,10/1/2006,262000,10/1/2006,40800,10/1/2006,74500,10/1/2006,NA,10/1/2006,1960,10/1/2006,NA,10/1/2006,NA,NA,10/1/2006,NA,10/1/2006,231660,10/1/2006,NA,10/1/2006,178700,
3197,10/2/2006,2315,10/2/2006,29360,10/2/2006,1760,10/2/2006,NA,10/2/2006,195500,10/2/2006,118400,10/2/2006,8040,10/2/2006,NA,10/2/2006,358300,10/2/2006,8375,10/2/2006,94800,10/2/2006,NA,NA,10/2/2006,184800,10/2/2006,44800,10/2/2006,60200,10/2/2006,NA,10/2/2006,2360,10/2/2006,NA,10/2/2006,NA,NA,10/2/2006,NA,10/2/2006,222420,10/2/2006,NA,10/2/2006,132500,
3198,10/3/2006,2315,10/3/2006,24440,10/3/2006,1680,10/3/2006,NA,10/3/2006,164400,10/3/2006,97600,10/3/2006,7590,10/3/2006,NA,10/3/2006,271000,10/3/2006,7950,10/3/2006,71400,10/3/2006,NA,NA,10/3/2006,153000,10/3/2006,54550,10/3/2006,52500,10/3/2006,NA,10/3/2006,1280,10/3/2006,NA,10/3/2006,NA,NA,10/3/2006,NA,10/3/2006,161680,10/3/2006,NA,10/3/2006,132500,
3199,10/4/2006,2185,10/4/2006,21480,10/4/2006,1600,10/4/2006,NA,10/4/2006,128400,10/4/2006,74900,10/4/2006,6690,10/4/2006,NA,10/4/2006,231000,10/4/2006,7525,10/4/2006,60600,10/4/2006,NA,NA,10/4/2006,171600,10/4/2006,61450,10/4/2006,47000,10/4/2006,NA,10/4/2006,1160,10/4/2006,NA,10/4/2006,NA,NA,10/4/2006,NA,10/4/2006,88550,10/4/2006,NA,10/4/2006,107000,
3200,10/5/2006,1515,10/5/2006,19500,10/5/2006,1440,10/5/2006,NA,10/5/2006,105100,10/5/2006,64200,10/5/2006,6240,10/5/2006,NA,10/5/2006,188200,10/5/2006,7525,10/5/2006,54600,10/5/2006,NA,NA,10/5/2006,168300,10/5/2006,52250,10/5/2006,39300,10/5/2006,NA,10/5/2006,930,10/5/2006,NA,10/5/2006,NA,NA,10/5/2006,NA,10/5/2006,131500,10/5/2006,NA,10/5/2006,89100,
3201,10/6/2006,1425,10/6/2006,18180,10/6/2006,1370,10/6/2006,NA,10/6/2006,93000,10/6/2006,61200,10/6/2006,5890,10/6/2006,NA,10/6/2006,157800,10/6/2006,6675,10/6/2006,49900,10/6/2006,NA,NA,10/6/2006,133000,10/6/2006,40800,10/6/2006,37100,10/6/2006,NA,10/6/2006,640,10/6/2006,NA,10/6/2006,NA,NA,10/6/2006,NA,10/6/2006,101920,10/6/2006,NA,10/6/2006,75600,
3202,10/7/2006,1335,10/7/2006,16860,10/7/2006,1310,10/7/2006,NA,10/7/2006,101000,10/7/2006,56300,10/7/2006,5540,10/7/2006,NA,10/7/2006,136000,10/7/2006,6250,10/7/2006,47700,10/7/2006,NA,NA,10/7/2006,135000,10/7/2006,32850,10/7/2006,34000,10/7/2006,NA,10/7/2006,540,10/7/2006,NA,10/7/2006,NA,NA,10/7/2006,NA,10/7/2006,94600,10/7/2006,NA,10/7/2006,62800,
3203,10/8/2006,1515,10/8/2006,16200,10/8/2006,1220,10/8/2006,NA,10/8/2006,81200,10/8/2006,55400,10/8/2006,5190,10/8/2006,NA,10/8/2006,118000,10/8/2006,6250,10/8/2006,44400,10/8/2006,NA,NA,10/8/2006,103800,10/8/2006,28900,10/8/2006,31000,10/8/2006,NA,10/8/2006,520,10/8/2006,NA,10/8/2006,NA,NA,10/8/2006,NA,10/8/2006,92180,10/8/2006,NA,10/8/2006,55000,
3204,10/9/2006,1155,10/9/2006,16860,10/9/2006,1160,10/9/2006,NA,10/9/2006,72200,10/9/2006,52700,10/9/2006,4840,10/9/2006,NA,10/9/2006,104000,10/9/2006,5825,10/9/2006,42200,10/9/2006,NA,NA,10/9/2006,97400,10/9/2006,26100,10/9/2006,29000,10/9/2006,NA,10/9/2006,460,10/9/2006,NA,10/9/2006,NA,NA,10/9/2006,NA,10/9/2006,87340,10/9/2006,NA,10/9/2006,48000,
3205,10/10/2006,1695,10/10/2006,15680,10/10/2006,1100,10/10/2006,NA,10/10/2006,66800,10/10/2006,49100,10/10/2006,4490,10/10/2006,NA,10/10/2006,93500,10/10/2006,5825,10/10/2006,41100,10/10/2006,NA,NA,10/10/2006,92600,10/10/2006,23300,10/10/2006,27000,10/10/2006,NA,10/10/2006,400,10/10/2006,NA,10/10/2006,NA,NA,10/10/2006,NA,10/10/2006,76500,10/10/2006,NA,10/10/2006,37400,
3206,10/11/2006,1875,10/11/2006,22800,10/11/2006,1040,10/11/2006,NA,10/11/2006,66800,10/11/2006,44600,10/11/2006,4490,10/11/2006,NA,10/11/2006,86500,10/11/2006,5825,10/11/2006,39100,10/11/2006,NA,NA,10/11/2006,95800,10/11/2006,21100,10/11/2006,26000,10/11/2006,NA,10/11/2006,415,10/11/2006,NA,10/11/2006,NA,NA,10/11/2006,NA,10/11/2006,92180,10/11/2006,NA,10/11/2006,31000,
3207,10/12/2006,1515,10/12/2006,16860,10/12/2006,940,10/12/2006,NA,10/12/2006,58600,10/12/2006,41000,10/12/2006,4840,10/12/2006,NA,10/12/2006,83000,10/12/2006,4975,10/12/2006,40000,10/12/2006,NA,NA,10/12/2006,87800,10/12/2006,20550,10/12/2006,24400,10/12/2006,NA,10/12/2006,385,10/12/2006,NA,10/12/2006,NA,NA,10/12/2006,NA,10/12/2006,117870,10/12/2006,NA,10/12/2006,25400,
3208,10/13/2006,1335,10/13/2006,16860,10/13/2006,63800,10/13/2006,NA,10/13/2006,155200,10/13/2006,38400,10/13/2006,4490,10/13/2006,NA,10/13/2006,77000,10/13/2006,5825,10/13/2006,38200,10/13/2006,NA,NA,10/13/2006,105400,10/13/2006,19450,10/13/2006,47000,10/13/2006,NA,10/13/2006,325,10/13/2006,NA,10/13/2006,NA,NA,10/13/2006,NA,10/13/2006,103140,10/13/2006,NA,10/13/2006,19200,
3209,10/14/2006,1515,10/14/2006,18840,10/14/2006,5100,10/14/2006,NA,10/14/2006,333800,10/14/2006,36000,10/14/2006,4490,10/14/2006,NA,10/14/2006,74000,10/14/2006,5400,10/14/2006,36400,10/14/2006,NA,NA,10/14/2006,121000,10/14/2006,17250,10/14/2006,49200,10/14/2006,NA,10/14/2006,310,10/14/2006,NA,10/14/2006,NA,NA,10/14/2006,NA,10/14/2006,95820,10/14/2006,NA,10/14/2006,24700,
3210,10/15/2006,1425,10/15/2006,16200,10/15/2006,49050,10/15/2006,NA,10/15/2006,304800,10/15/2006,33600,10/15/2006,4140,10/15/2006,NA,10/15/2006,68000,10/15/2006,4550,10/15/2006,35500,10/15/2006,NA,NA,10/15/2006,99000,10/15/2006,16700,10/15/2006,31000,10/15/2006,NA,10/15/2006,340,10/15/2006,NA,10/15/2006,NA,NA,10/15/2006,NA,10/15/2006,84920,10/15/2006,NA,10/15/2006,27500,
3211,10/16/2006,1515,10/16/2006,15680,10/16/2006,46200,10/16/2006,NA,10/16/2006,162100,10/16/2006,31200,10/16/2006,4490,10/16/2006,NA,10/16/2006,62000,10/16/2006,6250,10/16/2006,35500,10/16/2006,NA,NA,10/16/2006,86200,10/16/2006,15600,10/16/2006,32000,10/16/2006,NA,10/16/2006,300,10/16/2006,NA,10/16/2006,NA,NA,10/16/2006,NA,10/16/2006,109260,10/16/2006,NA,10/16/2006,19200,
3212,10/17/2006,1335,10/17/2006,15680,10/17/2006,43400,10/17/2006,NA,10/17/2006,128400,10/17/2006,30450,10/17/2006,4140,10/17/2006,NA,10/17/2006,56000,10/17/2006,4550,10/17/2006,35500,10/17/2006,NA,NA,10/17/2006,79800,10/17/2006,14500,10/17/2006,38200,10/17/2006,NA,10/17/2006,340,10/17/2006,NA,10/17/2006,NA,NA,10/17/2006,NA,10/17/2006,110490,10/17/2006,NA,10/17/2006,16500,
3213,10/18/2006,960,10/18/2006,17520,10/18/2006,40650,10/18/2006,NA,10/18/2006,113500,10/18/2006,29700,10/18/2006,3790,10/18/2006,NA,10/18/2006,53000,10/18/2006,4550,10/18/2006,33700,10/18/2006,NA,NA,10/18/2006,71800,10/18/2006,12300,10/18/2006,35000,10/18/2006,NA,10/18/2006,580,10/18/2006,NA,10/18/2006,NA,NA,10/18/2006,NA,10/18/2006,100700,10/18/2006,NA,10/18/2006,13500,
3214,10/19/2006,830,10/19/2006,15680,10/19/2006,38700,10/19/2006,NA,10/19/2006,101000,10/19/2006,28950,10/19/2006,3790,10/19/2006,NA,10/19/2006,47000,10/19/2006,4300,10/19/2006,31900,10/19/2006,NA,NA,10/19/2006,71800,10/19/2006,9500,10/19/2006,29000,10/19/2006,NA,10/19/2006,540,10/19/2006,NA,10/19/2006,NA,NA,10/19/2006,NA,10/19/2006,68200,10/19/2006,NA,10/19/2006,9800,
3215,10/20/2006,765,10/20/2006,15160,10/20/2006,36750,10/20/2006,NA,10/20/2006,83000,10/20/2006,28950,10/20/2006,3440,10/20/2006,NA,10/20/2006,43000,10/20/2006,4300,10/20/2006,31000,10/20/2006,NA,NA,10/20/2006,67000,10/20/2006,8700,10/20/2006,29000,10/20/2006,NA,10/20/2006,430,10/20/2006,NA,10/20/2006,NA,NA,10/20/2006,NA,10/20/2006,72900,10/20/2006,NA,10/20/2006,9800,
3216,10/21/2006,700,10/21/2006,13600,10/21/2006,34200,10/21/2006,NA,10/21/2006,68600,10/21/2006,28200,10/21/2006,3790,10/21/2006,NA,10/21/2006,41000,10/21/2006,4300,10/21/2006,31000,10/21/2006,NA,NA,10/21/2006,62200,10/21/2006,8700,10/21/2006,32000,10/21/2006,NA,10/21/2006,355,10/21/2006,NA,10/21/2006,NA,NA,10/21/2006,NA,10/21/2006,68200,10/21/2006,NA,10/21/2006,9800,
3217,10/22/2006,700,10/22/2006,13080,10/22/2006,32400,10/22/2006,NA,10/22/2006,77600,10/22/2006,27450,10/22/2006,3790,10/22/2006,NA,10/22/2006,41000,10/22/2006,4300,10/22/2006,30300,10/22/2006,NA,NA,10/22/2006,62200,10/22/2006,7100,10/22/2006,29000,10/22/2006,NA,10/22/2006,325,10/22/2006,NA,10/22/2006,NA,NA,10/22/2006,NA,10/22/2006,60150,10/22/2006,NA,10/22/2006,11000,
3218,10/23/2006,635,10/23/2006,12040,10/23/2006,30600,10/23/2006,NA,10/23/2006,66800,10/23/2006,27450,10/23/2006,3440,10/23/2006,NA,10/23/2006,37000,10/23/2006,4300,10/23/2006,29600,10/23/2006,NA,NA,10/23/2006,59000,10/23/2006,6200,10/23/2006,26000,10/23/2006,NA,10/23/2006,240,10/23/2006,NA,10/23/2006,NA,NA,10/23/2006,NA,10/23/2006,64750,10/23/2006,NA,10/23/2006,9400,
3219,10/24/2006,505,10/24/2006,13600,10/24/2006,60600,10/24/2006,NA,10/24/2006,57000,10/24/2006,25950,10/24/2006,3440,10/24/2006,NA,10/24/2006,35000,10/24/2006,4050,10/24/2006,29600,10/24/2006,NA,NA,10/24/2006,57400,10/24/2006,16700,10/24/2006,25200,10/24/2006,NA,10/24/2006,196,10/24/2006,NA,10/24/2006,NA,NA,10/24/2006,NA,10/24/2006,71700,10/24/2006,NA,10/24/2006,8700,
3220,10/25/2006,470,10/25/2006,12560,10/25/2006,88500,10/25/2006,NA,10/25/2006,200500,10/25/2006,31200,10/25/2006,3790,10/25/2006,NA,10/25/2006,37000,10/25/2006,4975,10/25/2006,28900,10/25/2006,NA,NA,10/25/2006,262000,10/25/2006,229100,10/25/2006,75600,10/25/2006,NA,10/25/2006,175,10/25/2006,NA,10/25/2006,NA,NA,10/25/2006,NA,10/25/2006,75300,10/25/2006,NA,10/25/2006,9000,
3221,10/26/2006,400,10/26/2006,12560,10/26/2006,47600,10/26/2006,NA,10/26/2006,556200,10/26/2006,85900,10/26/2006,4490,10/26/2006,NA,10/26/2006,107500,10/26/2006,19500,10/26/2006,45500,10/26/2006,NA,NA,10/26/2006,1454000,10/26/2006,680800,10/26/2006,164700,10/26/2006,NA,10/26/2006,189,10/26/2006,NA,10/26/2006,NA,NA,10/26/2006,NA,10/26/2006,76500,10/26/2006,NA,10/26/2006,9000,
3222,10/27/2006,330,10/27/2006,12040,10/27/2006,42000,10/27/2006,NA,10/27/2006,1009600,10/27/2006,400900,10/27/2006,16140,10/27/2006,NA,10/27/2006,1348200,10/27/2006,69500,10/27/2006,336000,10/27/2006,NA,NA,10/27/2006,1754000,10/27/2006,553600,10/27/2006,174600,10/27/2006,NA,10/27/2006,161,10/27/2006,NA,10/27/2006,NA,NA,10/27/2006,NA,10/27/2006,78900,10/27/2006,NA,10/27/2006,10600,
3223,10/28/2006,330,10/28/2006,13080,10/28/2006,34800,10/28/2006,NA,10/28/2006,763400,10/28/2006,197800,10/28/2006,6240,10/28/2006,NA,10/28/2006,582000,10/28/2006,43100,10/28/2006,154200,10/28/2006,NA,NA,10/28/2006,1524000,10/28/2006,312600,10/28/2006,132800,10/28/2006,NA,10/28/2006,154,10/28/2006,NA,10/28/2006,NA,NA,10/28/2006,NA,10/28/2006,77700,10/28/2006,NA,10/28/2006,13000,
3224,10/29/2006,470,10/29/2006,11000,10/29/2006,181900,10/29/2006,NA,10/29/2006,894600,10/29/2006,132700,10/29/2006,5890,10/29/2006,NA,10/29/2006,923000,10/29/2006,116000,10/29/2006,154200,10/29/2006,NA,NA,10/29/2006,2805500,10/29/2006,754300,10/29/2006,504600,10/29/2006,NA,10/29/2006,130,10/29/2006,NA,10/29/2006,NA,NA,10/29/2006,NA,10/29/2006,95820,10/29/2006,NA,10/29/2006,16000,
3225,10/30/2006,765,10/30/2006,44600,10/30/2006,197300,10/30/2006,NA,10/30/2006,1398800,10/30/2006,1198200,10/30/2006,68340,10/30/2006,NA,10/30/2006,7872200,10/30/2006,323500,10/30/2006,1141800,10/30/2006,NA,NA,10/30/2006,7313500,10/30/2006,1297600,10/30/2006,733600,10/30/2006,NA,10/30/2006,130,10/30/2006,NA,10/30/2006,NA,NA,10/30/2006,NA,10/30/2006,354780,10/30/2006,NA,10/30/2006,235700,
3226,10/31/2006,470,10/31/2006,48200,10/31/2006,143800,10/31/2006,NA,10/31/2006,1182000,10/31/2006,302700,10/31/2006,9840,10/31/2006,NA,10/31/2006,1448000,10/31/2006,102700,10/31/2006,339000,10/31/2006,NA,NA,10/31/2006,6094500,10/31/2006,936600,10/31/2006,215000,10/31/2006,NA,10/31/2006,11960,10/31/2006,NA,10/31/2006,NA,NA,10/31/2006,NA,10/31/2006,481500,10/31/2006,NA,10/31/2006,181600,
3227,11/1/2006,435,11/1/2006,32000,11/1/2006,119300,11/1/2006,NA,11/1/2006,774500,11/1/2006,208600,11/1/2006,8940,11/1/2006,NA,11/1/2006,631000,11/1/2006,48650,11/1/2006,181200,11/1/2006,NA,NA,11/1/2006,1924000,11/1/2006,641600,11/1/2006,137200,11/1/2006,NA,11/1/2006,10360,11/1/2006,NA,11/1/2006,NA,NA,11/1/2006,NA,11/1/2006,192420,11/1/2006,NA,11/1/2006,82600,
3228,11/2/2006,435,11/2/2006,17520,11/2/2006,113550,11/2/2006,NA,11/2/2006,694800,11/2/2006,167700,11/2/2006,7140,11/2/2006,NA,11/2/2006,510000,11/2/2006,18200,11/2/2006,113000,11/2/2006,NA,NA,11/2/2006,1124000,11/2/2006,69500,11/2/2006,165800,11/2/2006,NA,11/2/2006,8360,11/2/2006,NA,11/2/2006,NA,NA,11/2/2006,NA,11/2/2006,191130,11/2/2006,NA,11/2/2006,74200,
3229,11/3/2006,570,11/3/2006,16200,11/3/2006,102150,11/3/2006,NA,11/3/2006,945000,11/3/2006,129700,11/3/2006,4140,11/3/2006,NA,11/3/2006,406200,11/3/2006,8800,11/3/2006,86600,11/3/2006,NA,NA,11/3/2006,714000,11/3/2006,41800,11/3/2006,138300,11/3/2006,NA,11/3/2006,5560,11/3/2006,NA,11/3/2006,NA,NA,11/3/2006,NA,11/3/2006,179540,11/3/2006,NA,11/3/2006,62800,
3230,11/4/2006,830,11/4/2006,15680,11/4/2006,30600,11/4/2006,NA,11/4/2006,763400,11/4/2006,111600,11/4/2006,4140,11/4/2006,NA,11/4/2006,354000,11/4/2006,7950,11/4/2006,71400,11/4/2006,NA,NA,11/4/2006,540000,11/4/2006,35400,11/4/2006,137200,11/4/2006,NA,11/4/2006,2160,11/4/2006,NA,11/4/2006,NA,NA,11/4/2006,NA,11/4/2006,168030,11/4/2006,NA,11/4/2006,57000,
3231,11/5/2006,895,11/5/2006,14640,11/5/2006,27300,11/5/2006,NA,11/5/2006,698400,11/5/2006,111600,11/5/2006,7140,11/5/2006,NA,11/5/2006,388400,11/5/2006,7100,11/5/2006,65800,11/5/2006,NA,NA,11/5/2006,424000,11/5/2006,28200,11/5/2006,129500,11/5/2006,NA,11/5/2006,2160,11/5/2006,NA,11/5/2006,NA,NA,11/5/2006,NA,11/5/2006,141500,11/5/2006,NA,11/5/2006,33400,
3232,11/6/2006,765,11/6/2006,13600,11/6/2006,22000,11/6/2006,NA,11/6/2006,432500,11/6/2006,1.00E+05,11/6/2006,4840,11/6/2006,NA,11/6/2006,341400,11/6/2006,6250,11/6/2006,68600,11/6/2006,NA,NA,11/6/2006,364000,11/6/2006,20000,11/6/2006,107500,11/6/2006,NA,11/6/2006,930,11/6/2006,NA,11/6/2006,NA,NA,11/6/2006,NA,11/6/2006,132750,11/6/2006,NA,11/6/2006,27500,
3233,11/7/2006,830,11/7/2006,13080,11/7/2006,84000,11/7/2006,NA,11/7/2006,727200,11/7/2006,85900,11/7/2006,7140,11/7/2006,NA,11/7/2006,271000,11/7/2006,6250,11/7/2006,55800,11/7/2006,NA,NA,11/7/2006,329000,11/7/2006,26100,11/7/2006,83300,11/7/2006,NA,11/7/2006,780,11/7/2006,NA,11/7/2006,NA,NA,11/7/2006,NA,11/7/2006,89760,11/7/2006,NA,11/7/2006,26800,
3234,11/8/2006,960,11/8/2006,16860,11/8/2006,125300,11/8/2006,NA,11/8/2006,898400,11/8/2006,79300,11/8/2006,6240,11/8/2006,NA,11/8/2006,259000,11/8/2006,5825,11/8/2006,53400,11/8/2006,NA,NA,11/8/2006,418500,11/8/2006,79480,11/8/2006,86600,11/8/2006,NA,11/8/2006,690,11/8/2006,NA,11/8/2006,NA,NA,11/8/2006,NA,11/8/2006,106800,11/8/2006,NA,11/8/2006,20400,
3235,11/9/2006,895,11/9/2006,13080,11/9/2006,36100,11/9/2006,NA,11/9/2006,709200,11/9/2006,91600,11/9/2006,3790,11/9/2006,NA,11/9/2006,235000,11/9/2006,5400,11/9/2006,52200,11/9/2006,NA,NA,11/9/2006,533000,11/9/2006,100300,11/9/2006,82200,11/9/2006,NA,11/9/2006,600,11/9/2006,NA,11/9/2006,NA,NA,11/9/2006,NA,11/9/2006,89760,11/9/2006,NA,11/9/2006,18600,
3236,11/10/2006,895,11/10/2006,13600,11/10/2006,33000,11/10/2006,NA,11/10/2006,516300,11/10/2006,84800,11/10/2006,3790,11/10/2006,NA,11/10/2006,279200,11/10/2006,8375,11/10/2006,53400,11/10/2006,NA,NA,11/10/2006,512000,11/10/2006,66050,11/10/2006,85500,11/10/2006,NA,11/10/2006,690,11/10/2006,NA,11/10/2006,NA,NA,11/10/2006,NA,11/10/2006,90970,11/10/2006,NA,11/10/2006,21000,
3237,11/11/2006,19205,11/11/2006,15160,11/11/2006,30000,11/11/2006,NA,11/11/2006,631500,11/11/2006,702200,11/11/2006,53940,11/11/2006,NA,11/11/2006,2362660,11/11/2006,131800,11/11/2006,717200,11/11/2006,NA,NA,11/11/2006,1874000,11/11/2006,97200,11/11/2006,122900,11/11/2006,NA,11/11/2006,2660,11/11/2006,NA,11/11/2006,NA,NA,11/11/2006,NA,11/11/2006,213240,11/11/2006,NA,11/11/2006,458200,
3238,11/12/2006,2965,11/12/2006,49400,11/12/2006,27300,11/12/2006,NA,11/12/2006,902200,11/12/2006,245200,11/12/2006,14340,11/12/2006,NA,11/12/2006,1348200,11/12/2006,52450,11/12/2006,306900,11/12/2006,NA,NA,11/12/2006,3058500,11/12/2006,107100,11/12/2006,66800,11/12/2006,NA,11/12/2006,75160,11/12/2006,NA,11/12/2006,NA,NA,11/12/2006,NA,11/12/2006,404850,11/12/2006,NA,11/12/2006,423000,
3239,11/13/2006,2315,11/13/2006,25260,11/13/2006,79500,11/13/2006,NA,11/13/2006,691200,11/13/2006,169400,11/13/2006,8490,11/13/2006,NA,11/13/2006,819200,11/13/2006,47700,11/13/2006,183600,11/13/2006,NA,NA,11/13/2006,2585000,11/13/2006,357400,11/13/2006,146000,11/13/2006,NA,11/13/2006,46360,11/13/2006,NA,11/13/2006,NA,NA,11/13/2006,NA,11/13/2006,267750,11/13/2006,NA,11/13/2006,70000,
3240,11/14/2006,2055,11/14/2006,19500,11/14/2006,75900,11/14/2006,NA,11/14/2006,503100,11/14/2006,148000,11/14/2006,6690,11/14/2006,NA,11/14/2006,624800,11/14/2006,26050,11/14/2006,129000,11/14/2006,NA,NA,11/14/2006,1644000,11/14/2006,113900,11/14/2006,109700,11/14/2006,NA,11/14/2006,21160,11/14/2006,NA,11/14/2006,NA,NA,11/14/2006,NA,11/14/2006,263700,11/14/2006,NA,11/14/2006,72800,
3241,11/15/2006,1785,11/15/2006,16860,11/15/2006,16100,11/15/2006,NA,11/15/2006,532800,11/15/2006,107700,11/15/2006,5540,11/15/2006,NA,11/15/2006,424600,11/15/2006,15600,11/15/2006,94800,11/15/2006,NA,NA,11/15/2006,934000,11/15/2006,40800,11/15/2006,98700,11/15/2006,NA,11/15/2006,7360,11/15/2006,NA,11/15/2006,NA,NA,11/15/2006,NA,11/15/2006,297690,11/15/2006,NA,11/15/2006,355000,
3242,11/16/2006,1515,11/16/2006,15160,11/16/2006,13900,11/16/2006,NA,11/16/2006,435600,11/16/2006,97600,11/16/2006,4840,11/16/2006,NA,11/16/2006,345600,11/16/2006,15600,11/16/2006,80200,11/16/2006,NA,NA,11/16/2006,782000,11/16/2006,32000,11/16/2006,87700,11/16/2006,NA,11/16/2006,2260,11/16/2006,NA,11/16/2006,NA,NA,11/16/2006,NA,11/16/2006,296320,11/16/2006,NA,11/16/2006,355000,
3243,11/17/2006,1245,11/17/2006,14640,11/17/2006,11800,11/17/2006,NA,11/17/2006,366000,11/17/2006,85900,11/17/2006,4140,11/17/2006,NA,11/17/2006,312000,11/17/2006,12650,11/17/2006,70000,11/17/2006,NA,NA,11/17/2006,568000,11/17/2006,20000,11/17/2006,75600,11/17/2006,NA,11/17/2006,1420,11/17/2006,NA,11/17/2006,NA,NA,11/17/2006,NA,11/17/2006,297690,11/17/2006,NA,11/17/2006,314500,
3244,11/18/2006,960,11/18/2006,14120,11/18/2006,10300,11/18/2006,NA,11/18/2006,310600,11/18/2006,80400,11/18/2006,3790,11/18/2006,NA,11/18/2006,251000,11/18/2006,12650,11/18/2006,64400,11/18/2006,NA,NA,11/18/2006,478000,11/18/2006,12300,11/18/2006,66800,11/18/2006,NA,11/18/2006,1320,11/18/2006,NA,11/18/2006,NA,NA,11/18/2006,NA,11/18/2006,304560,11/18/2006,NA,11/18/2006,277200,
3245,11/19/2006,830,11/19/2006,13600,11/19/2006,8550,11/19/2006,NA,11/19/2006,290600,11/19/2006,73800,11/19/2006,3790,11/19/2006,NA,11/19/2006,203700,11/19/2006,9900,11/19/2006,59400,11/19/2006,NA,NA,11/19/2006,413000,11/19/2006,9500,11/19/2006,59100,11/19/2006,NA,11/19/2006,1280,11/19/2006,NA,11/19/2006,NA,NA,11/19/2006,NA,11/19/2006,265050,11/19/2006,NA,11/19/2006,250500,
