date,Aparri..Cagayan.Wind.Speed.Dly..m.s.,Aparri..Cagayan.Temp.Dry.Min.Dly..degC.,Aparri..Cagayan.Temp.Dry.Max.Dly..degC.,Aparri..Cagayan.Prec.Sum.Dly..mm.,Aparri..Cagayan.RelHumidity.Dly....,BPI.Experiment.Station..Baguio.City.Wind.Speed..m.s.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Max..degC.,BPI.Experiment.Station..Baguio.City.Temp.Dry.Min..degC.,BPI.Experiment.Station..Baguio.City.Prec.Sum.Dly08..mm.,BPI.Experiment.Station..Baguio.City.Rel.Humidity,MMSU.Batac..Ilocos.Norte.Wind.Speed..m.s.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Min..degC.,MMSU.Batac..Ilocos.Norte.Temp.Dry.Max..degC.,MMSU.Batac..Ilocos.Norte.Prec.Sum.Dly08..mm.,MMSU.Batac..Ilocos.Norte.RelHumidity....,Cabanatuan..Nueva.Ecija.Wind.Speed.Dly..m.s.,Cabanatuan..Nueva.Ecija.Temp.Dry.Min.Dly..degC.,Cabanatuan..Nueva.Ecija.Temp.Dry.Max.Dly..degC.,Cabanatuan..Nueva.Ecija.Prec.Sum.Dly..mm.,Cabanatuan..Nueva.Ecija.RelHumidity.Dly....,Casiguran..Aurora.Wind.Speed.Dly..m.s.,Casiguran..Aurora.Temp.Dry.Min.Dly..degC.,Casiguran..Aurora.Temp.Dry.Max.Dly..degC.,Casiguran..Aurora.Prec.Sum.Dly..mm.,Casiguran..Aurora.RelHumidity.Dly....,ISU.Echague..Isabela.Wind.Speed..m.s.,ISU.Echague..Isabela.Temp.Dry.Min..degC.,ISU.Echague..Isabela.Temp.Dry.Max..degC.,ISU.Echague..Isabela.Prec.Sum.Dly08..mm.,ISU.Echague..Isabela.Rel.Humidity,CLSU.Mu√.oz..Nueva.Ecija.Wind.Speed..m.s.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Min..degC.,CLSU.Mu√.oz..Nueva.Ecija.Temp.Dry.Max..degC.,CLSU.Mu√.oz..Nueva.Ecija.Prec.Sum.Dly08..mm.,CLSU.Mu√.oz..Nueva.Ecija.Rel.Humidity,Science.Garden.Quezon.City..Metro.Manila.Wind.Speed.Dly..m.s.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Min.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Temp.Dry.Max.Dly..degC.,Science.Garden.Quezon.City..Metro.Manila.Prec.Sum.Dly..mm.,Science.Garden.Quezon.City..Metro.Manila.RelHumidity.Dly....,Sinait..Ilocos.Sur.Wind.Speed.Dly..m.s.,Sinait..Ilocos.Sur.Temp.Dry.Min.Dly..degC.,Sinait..Ilocos.Sur.Temp.Dry.Max.Dly..degC.,Sinait..Ilocos.Sur.Prec.Sum.Dly..mm.,Sinait..Ilocos.Sur.RelHumidity.Dly....,TCA.Camiling..Tarlac.Wind.Speed..m.s.,TCA.Camiling..Tarlac.Temp.Dry.Min..degC.,TCA.Camiling..Tarlac.Temp.Dry.Max..degC.,TCA.Camiling..Tarlac.Prec.Sum.Dly08..mm.,TCA.Camiling..Tarlac.Rel.Humidity,Tuguegarao.City..Cagayan.Wind.Speed.Dly..m.s.,Tuguegarao.City..Cagayan.Temp.Dry.Min.Dly..degC.,Tuguegarao.City..Cagayan.Temp.Dry.Max.Dly..degC.,Tuguegarao.City..Cagayan.Prec.Sum.Dly..mm.,Tuguegarao.City..Cagayan.RelHumidity.Dly....
6/18/2009,1,24.5,33,0,87.22,1,28.4,23.2,0,88.14740876,0,23.2,32.7,0,80,1,24,34,0,91.31,1,23.6,32.6,0,86.99,1,21.9,35.1,0,81.4097191,1,23.2,28.4,0,91.31,1,22.5,33.8,0,76.27,2,23.7,29.8,0,83.36,0,22.9,32.5,0,91.31,1,21.7,34.5,0,73
6/19/2009,6,24,32.2,112,89.93,1,23.6,16,15.5,85.4000365,0,22.8,35.2,0,88.32,1,24.5,35,0,90.13,1,23.6,32,0,86.99,2,20.6,32.7,6,81.4097191,1,23.4,34.8,0,90.13,1,23,31.3,7.1,88.32,2,23.7,32,0,78.24,0.990853201,23.71246064,34.5774179,0,90.13,2,22,31.5,0.01,73
6/20/2009,4,24.2,35,0,78.32,1,26.6,14.4,0,76.64113139,0,24.8,33.8,0,61.88,1,26,37,0,76.12,1,23.6,31.4,0,86.99,1,21.9,37.5,0,79.41533708,1,24.5,35.7,0,76.12,2,26.2,36,0,61.88,2,26.4,33.9,0,77.43,0.990853201,24.99385215,35.99568151,0,76.12,3,24,38,0,68
6/21/2009,5,23.5,31,0,85.83,4,32.2,24.2,0,80.91824818,0,21,34.3,0,85,1,24,33,0,87.14,4,23.4,30.8,0,86.99,1,23.8,32,5,84.60073034,4,24.2,32.2,0,87.14,1,25,30,0.01,85.36,2,22.8,32,0,71.5,2.52751537,23.88292098,32.28837907,0,87.14,1,23.1,32,0,81
6/22/2009,3,26,33.4,5,82,1,32.4,22.6,0,82.0270438,1,21.7,34,0,86,1,24.8,8.1,3.2,84.76,1,23.4,32.8,0,86.99,1,24.7,32.5,0,83.40410112,1,22.6,32.4,0,84.76,1,24.5,33.1,2.6,80,2,23.6,32.5,0,77.89,2,24.4,34.3,1,84.76,1,23.5,34,0.2,78
6/23/2009,1,25,33,0,82.04,3,25.3,12.2,0,76.87277372,0,20,35.3,0,77,1,23.2,33.8,0,77.74,3,23.2,33.2,0,86.99,2,22.4,31.8,0,81.4097191,3,23.7,32.7,0,77.74,1,22.5,34,2.8,78.2,2,24,32.8,0,75.56,2.015294647,23.24390463,32.92739541,0,77.74,1,20,32,0,73
6/24/2009,3,25.41042166,32.5,0,80,1,32.4,23.2,4.9,84.70532847,0,21.3,31.7,0,80,1,24,33,0,83.13,2,22.8,32,0,86.99,1,24.7,33.4,0,83.80297753,1,23.2,32.4,4.9,83.13,1,24.7,32.7,18.3,89,1,24,31.1,0,87.09,0,23.6,33.6,0,83.13,1,24.6,34,0.01,79
6/25/2009,2,22,32,0,82.83,2,25,12.6,0,76.16613139,0,17,35.2,0,81,1,21,31.8,0,81.64,3,18.4,29.4,5.2,86.98,2,23,30.8,0,81.80258427,2,21.6,30.4,0,81.64,1,22.5,32.8,0,71.61,3,22.5,33.8,0,67.88,1.503073924,21.11524966,30.79202279,0,81.64,1,21.6,33.5,0,74
6/26/2009,1,19.8,31.5,0,84.23697411,3,31.2,20.9,0,80.28467153,0,16,30.4,0,82,1,19,33,0,81.86,2,19.8,29.2,2.8,86.98,1,17.8,29.6,0,84.1958427,3,20.9,31.2,0,81.86,2,19.6,32.7,0,67.81,2,21,30.8,0,77.9,1,19.1,32.9,0,81.86,1,17.9,31,0,80
6/27/2009,3,22,31.5,0,81.12,4,24.6,12.8,0,78.57919708,4,19,33.3,0,84,1,24,35.6,0,75.89,2,22.4,31,0,86.98,2,19.4,33.6,0,79.40932584,4,21.5,32.1,0,75.89,1,20.5,34.5,0,68.08,2,23.5,31.8,0,82.65,2.52751537,22.49992503,33.48160144,0,75.89,2,20,35.8,0,68
6/28/2009,1,23,31,0,84.7,2,31,23.5,0,82.15613139,0,20,32,0,87,0,20.7,30.4,0,86.54,1,22,30,0,86.98,2,20.8,30.8,0,82.99921348,2,23.5,31,0,86.54,1,23.7,30.5,0,78.79,2,22,32,0,75.52,1.024441445,21.94487929,30.42926976,0,86.54,1,19.5,32.5,0,77
6/29/2009,2,24.5,34,0,80.73,1,33.6,23.2,35,85.74959854,0,24,31.8,0,80,1,24.4,34.2,7,89.31,2,23.7,31.6,0,86.96,1,22.8,32.8,0.7,83.38606742,1,23.2,33.6,35,89.31,1,23.6,31.9,7.2,88.17,2,24.2,31.8,0,80.36,1,22.4,33.2,52.4,89.31,1,21.8,32.8,0,78
6/30/2009,5,21.1,25,0,90.78,5,23.6,13.8,0,77.26189781,0,18.5,31.8,0,83,1,22,31.3,0.01,81.24,6,21.6,26,2.8,86.95,3,20.6,24.8,0,85.77331461,5,24,30.7,0,81.24,2,24.5,32,0,68.53,3,20.6,32.3,0,71.24,3.039736092,22.82321188,30.70637277,0.004786325,81.24,2,20,26,0,84
7/1/2009,5,19.5,24.2,1,85.79,6,27.7,21.2,0,68.57587591,6,22.5,31,0,78,1,20.5,29.5,0,78,7,19.2,24.2,0,86.95,3,18,22.6,0.4,86.96994382,6,21.2,27.7,0,78,1,20.5,32,0,70.92,2,21,31,0,54.31,3.551956815,20.67104513,28.30817214,0,78,1,16.5,22.7,0,87
7/2/2009,5.237882742,22.90003044,29.74861475,6,85.66273558,2,32,23.9,0,79.87109489,0,22,33.3,0,89,2,22.9,27,0.4,84.43,5,20,26.6,30.7,86.93,1,23,29,12.7,84.56466292,2,23.9,32,0,84.43,1,23.8,31.4,18.1,90.51,1,23.6,33.5,0.01,72.97,2,24,33.5,0,84.43,1,20.1,26.8,5.2,81
7/3/2009,2,24.5,32.5,4,83,1,29,23.2,13.5,90.75540146,1,23.8,30,25.8,80,2,24.7,32.5,9.2,94.28,1,24.4,32.8,19,86.93,1,24.2,33.2,0.2,83.36803371,1,23.2,29,13.5,94.28,1,25,31.3,0.5,97,1,23.3,30.5,7.4,85.42,0,24,28.7,12.4,94.28,0,24,32.5,0,78
7/4/2009,5,23,31,0,85.45,2,34.6,23.5,0,77.47116788,0,18,34.5,0,81,1,22.5,28.3,5.2,75.14,6,20.4,28.8,2.8,86.93,1,20.2,31.2,0,82.17140449,2,23.5,34.6,0,75.14,2,22.6,32,21.7,81.79,1,24.8,31.8,0,81,1.503073924,22.80641775,31.26813615,2.488888889,75.14,1,17,29.8,0,75
7/5/2009,4,24.5,33,0,82,2,32.4,23.3,115.2,83.56711679,0,22.7,32.8,0,80,1,23.9,33.4,27.4,87.04,1,22.4,30.6,1.6,86.93,2,24.2,28.4,1.5,86.16016854,2,23.3,32.4,115.2,87.04,1,24.2,32,0.1,81,2,22.8,31.8,0,78.31,2,24.3,33.7,6.8,87.04,1,22.8,32,3.1,85
7/6/2009,3,23.68104105,34,0,81.15,2,34.3,23.5,0,85.08773723,1,23.4,33.5,0,86.21,1,23.5,32.6,8.8,87.22,2,22.8,31.6,1,86.93,1,22.2,33,1.6,80.97477528,2,23.5,34.3,0,87.22,1,24.2,32.7,4,86.21,2,25,31.8,0,81.86,1.503073924,23.28505023,33.17258959,4.211965812,87.22,1,21.5,31,0,72
7/7/2009,4,24,32,0.1,88.39,1,29.7,23.2,30.2,94.91974453,0,25,32,42.6,90.45,1,23,31.2,5,98.87,3,23.8,30.6,0,86.93,3,22.2,32.8,0,82.17140449,1,23.2,29.7,30.2,98.87,2,23.1,29.8,41.6,90.45,5,23.2,29.3,48,88.94,0.990853201,22.89206778,30.1462888,17.86222822,98.87,2,21,31.5,0.2,75
7/8/2009,2,24.5,32,0,85.66,1,33.1,24.4,2.7,79.29058394,2,21,32.7,0,78,1,24,37,0,83.03,2,23.7,32.2,0,86.93,2,24.9,33.6,0,80.57589888,1,24.4,33.1,2.7,83.03,1,22.5,33.1,0.2,80.89,2,24.3,32.7,0,73.63,1,24.5,36.8,0,83.03,1,21.2,35,0,71
7/9/2009,1,23.5,31.4,2,88.99,1,33.4,23.2,0,76.71448905,0,23,33.2,0,85,1,23,37.3,0,78.62,1,22.6,31.8,0,86.93,1,21.9,33.6,0.3,83.36803371,1,23.2,33.4,0,78.62,1,23.4,34.8,0,70.14,3,24.5,33.2,0,73.83,1,24,37,0,78.62,2,21.8,31.3,35,78
7/10/2009,3,22.5,31.5,0,84.21,2,24.6,16,0,70.34905109,3,27,33.8,0,79,1,23,37.3,0,62.91,1,21.8,32.8,0,86.93,2,22,35.3,0,80.97477528,2,23.8,33.8,0,62.91,1,23.5,34.5,0,60.76,2,23.3,32,0,81.61,1.503073924,23.19940021,35.16605188,0,62.91,1,22.5,36.5,0,72
7/11/2009,2,23.5,34,0,84.36,1,25,16.6,0,77.11547445,0,23.5,33.5,0,79,1,24.5,37.4,0,78.11,1,21.4,32.8,0,86.93,4,22,35.3,0,80.57589888,1,22.6,33.2,0,78.11,1,25,33.5,0,69.67,2,24,31.8,0,75.61,0.990853201,23.30268406,34.9065827,0,78.11,1,23.4,36.8,0,71
7/12/2009,3,22,26.8,0,85,2,31.8,22.7,0,81.03945255,1,17.7,30.4,0,87,1,23,25.3,9.4,85.3,4,19.8,29.4,2.4,86.92,3,21.4,26.5,0.2,85.7552809,2,22.7,31.8,0,85.3,1,22.5,30.5,2.2,91,3,20.6,30.5,0,74.59,0,22.9,32.9,0.2,85.3,2,17.8,28.3,0.01,84
7/13/2009,2,22,28,0,86.6,4,22,13,1.5,84.15864964,5,17.5,31.2,0,75,1,22.5,32.8,0,85.73,1,21.6,29.6,0,86.92,1,22.4,29.3,0,82.56426966,4,22.7,31.3,0,85.73,0,22,31,0,80.55,1,19.8,29.3,0,81.78,2.52751537,22.39664118,31.73165392,0,85.73,1,17.5,28,0,76
7/14/2009,7,22.8,27,131.4,98.07,2,33.8,23.4,0,78.32281022,0,22.5,31,2.8,81,1,23.5,31,0,82.83,3,22.2,31,19.8,86.91,2,22.9,29.3,6,88.9402809,2,23.4,33.8,0,82.83,2,24,32.7,0.01,83.43,2,23.5,31,0,71.5,1,25.4,34.6,0,82.83,1,21.1,29,84.4,92
7/15/2009,5,23,33.5,3.2,83.07,0,33.4,24.2,0,84.15222628,0,21.6,34.1,0,85,1,23,32.5,0.01,91.46,3,22,29.6,4,86.91,3,22,29.6,4,82.95713483,0,24.2,33.4,0,91.46,1,24.8,31.4,0.01,78.62,2,22.6,34.1,0,73.09,0.478632479,23.4042885,32.6637277,0.004786325,91.46,1,20.1,33,0,77
7/16/2009,2,25,34.5,0,83.36,2,33.9,24.3,0,79.70967153,0,23,34.7,0,85,1,24.6,37,0,81.83,2,24,31.6,2.2,86.91,0,21.7,34.1,0,82.15938202,2,24.3,33.9,0,81.83,1,23.8,36,0,60.5,2,24.8,34.7,0,76.5,1.503073924,24.22132254,35.07368421,0,81.83,1,20.6,36.5,0.5,75
7/17/2009,3,23.5,29,0.01,91.26,3,33.3,24.4,0,74.41737226,0,22.5,33,0,77,1,24,37,0,76.12,3,23,30,0.2,86.91,3,22.5,32.7,0,84.55264045,3,24.4,33.3,0,76.12,1,24.2,34.1,0,68.82,2,24.5,33,0,71.84,2,23.5,36.7,0,76.12,1,22,33.5,1,81
7/18/2009,2,24,33,22,83.63,2,32,21.5,0,92.32551095,2,23.5,33.2,0,89,0,24,32.8,12.2,95.87,1,24,30.6,0,86.91,1,24,30.6,0,86.94589888,2,21.5,32,0,95.87,1,23.8,31.5,7.5,83.19,1,22,33.2,1,86.96,1.024441445,22.49992503,32.09020843,5.839316239,95.87,1,21.2,30.5,3.2,87
7/19/2009,1,25,36,0,77.16,3,37.4,24.2,0,73.66748175,2,22,35.2,0,79,1,24,37.8,0,76.48,1,23.2,32,0,86.91,2,27,37.6,0,79.36724719,3,24.2,37.4,0,76.48,2,23.5,35.1,0,62.91,2,25.1,33.6,0,69.41,2.015294647,23.88292098,37.24936272,0,76.48,1,24.5,39,0,68
7/20/2009,3,24.5,30,0,85,2,32,23.3,0,85.22740876,1,22.2,31,0.2,95,1,23.5,33,0,87.3,2,23,30.6,0,86.91,1,22.1,31.4,0,81.76050562,2,23.3,32,0,87.3,1,23.1,33.1,0,78,1,23.2,31,4.6,82.09,2,23.1,33.4,0,87.3,1,22.6,33.2,0,74
7/21/2009,4,24.3,34,0,81.39,1,25.6,14,0.8,81.14890511,2,25.5,32.2,0,70.26,0,24.2,37.3,0,82.04,1,22.2,31.8,0,86.91,1,22.3,34.8,0,80.165,1,22.7,32.4,0,82.04,2,21.2,35,0,70.26,2,25.5,32.2,0,79.8,0.512220723,23.21031639,34.44894287,0,82.04,2,22.4,33.4,0,70
7/22/2009,7,21,24,5.5,91.41,4,31.3,23.2,0,85.28441606,0,17.8,32,0.5,78,2,23.5,31.8,0,85.36,5,20.4,24.2,11.4,86.89,2,20.3,25.1,7.4,88.13050562,4,23.2,31.3,0,85.36,1,24.5,31.5,0,72.93,3,20,32.6,0,85.17,3.006147848,23.13138402,31.25302144,0,85.36,2,19,25,0,90
7/23/2009,5,24,32,0,83.82993589,2,25,14.4,0,72.96916058,0,18,34,0,91.65,1,23,30.3,0,85.17,4,21.6,27.4,9,86.89,4,21.6,27.4,5.306358382,84.14174157,2,23.1,30.8,0,85.17,1,22.2,27.1,1.9,91.65,4,24,34.2,0,54.5,1.503073924,22.8408457,30.27896236,0,85.17,1,19.5,28.5,0,80
7/24/2009,1,20,29,0,87.67,5,22.7,13.6,0,79.83434307,3,16,32.2,0,70,1,22,32.8,0,80.26,2,21.2,28.6,0,86.89,2,18.9,27.2,0,83.74286517,5,22.4,30.8,0,80.26,1,20.5,30.5,0,76.59,2,20.8,32.6,0,79.19,3.039736092,22.00365872,31.47554356,0,80.26,1,15,28,0,79
7/25/2009,2,24,31.2,0,87.69,1,23.4,13,0,85.2379562,0,21.1,34.8,0,86.88,1,23.5,32.8,0,86.32,3,23.6,30.6,62.4,86.88,2,20.4,31.2,1.2,82.54022472,1,24,35,0,86.32,1,23.8,30.6,0,86.88,1,24,31,0,83.6,0.990853201,23.54116059,33.6268706,0,86.32,1,20.5,32,0,76
7/26/2009,3,23.5,27.4,1,87,3,31,23.7,1.1,81.62770073,0,19.8,31.8,0,98,2,24,32.6,5.5,80.12,2,23.8,28,12.8,86.88,1,24,29.5,0.7,84.53460674,3,23.7,31,1.1,80.12,2,23.7,33.6,16.2,75,1,22.4,32,0,83.91,2,25.2,34.1,0.3,80.12,1,21.3,27,0.2,81
7/27/2009,3,25,29.8,0,85,1,35.4,28.5,0,74.53715328,2,23.5,32.7,0,87,1,26.5,29.2,0,77.29,3,23.4,31.2,11.6,86.88,3,24.2,31.8,0,81.74247191,1,28.5,35.4,0,77.29,1,25.8,34.1,0.01,73,2,24.5,32.2,0,70.37,2,26.1,37.7,0,77.29,1,23.7,36,0,74
7/28/2009,4,25,32,0,83,2,32.3,22.7,14,87.305,0,23.6,33,1,88,1,24.2,33.4,3.6,92.21,1,23.6,33,1.7,86.88,1,23,30.3,21.5,83.73685393,2,22.7,32.3,14,92.21,1,24.8,32.5,5.8,83,1,23.8,31.2,0.4,79.88,2,24.1,34.8,43.6,92.21,1,23,34,6.4,79
7/29/2009,2,23,31.5,0,85.07,1,34.3,24,0,79.82777372,0,19,32.8,0,85,1,24.8,36.3,0,83.42,1,23.6,32.2,0,86.88,0,24.7,33.7,0,82.93910112,1,24,34.3,0,83.42,1,23.3,33.6,1.3,78.71,2,23.3,32.8,0,74.39,0.990853201,24.16338282,34.94352976,0,83.42,2,21.5,35,0,77
7/30/2009,3,21,32,2,85.39,3,31.5,23.4,2.6,81.06083942,0,19.8,32.3,0,85,1,24.5,35,0.01,83.03,1,22.6,24.4,0,86.88,2,22,30.9,0.1,84.93348315,3,23.4,31.5,2.6,83.03,1,26,34.3,0.01,74.03,2,21.8,32.3,0,78.08,2.015294647,23.71246064,32.88708952,1.336560204,83.03,1,21.8,34,0,82
7/31/2009,4,24.5,31.1,0,83,2,35.2,23.4,0,75.57616788,0,19.7,33.1,0,95,2,24.8,36.4,0,73.79,1,21.4,31.4,0,86.88,1,23.8,36.5,0,81.74247191,2,23.4,35.2,0,73.79,1,23.1,34.2,0,71,1,24.5,32.6,0,78.28,0,25.3,37,0,73.79,1,23.7,34.9,0,74
8/1/2009,3,25,33.1,0,82.9344518,1,34.8,22.6,34.4,75.73072993,0,19,32.5,0,77,1,25,35,0,76.59,1,22,30.5,0,86.85,1,23.7,33.6,0,83.31994382,1,22.6,34.8,34.4,76.59,1,24.5,33.8,0,73,2,23,32.7,0,74.43,2,20.1,34.1,0.4,76.59,1,21.2,35.2,0,78
8/2/2009,3,25,30,45.5,84,1,32.6,24.4,0,89.7299635,2,21.4,32,6.6,87,1,25,32.6,1,91.54,1,25.8,30.5,21.2,86.83,1,25.4,32,24.1,84.10567416,1,24.4,32.6,0,91.54,1,24,32.8,5,82,2,24.1,31.5,6.8,86.99,0,25.3,33.1,0,91.54,1,24,28.5,16.4,80
8/3/2009,3,24,32,1.5,86.35,2,22.2,16,9.9,94.61284672,3,22.5,32.8,0.2,96,1,24.6,33,11.2,97.31,2,26.4,33,0,86.83,2,23.1,35.6,6.1,81.31353933,2,23.4,28,1.8,97.31,1,23.5,27.7,5,94.14,2,24.5,30.8,0.2,90.53,1.503073924,23.76032389,30.13705203,6.282681062,97.31,1,21.8,33.4,20.4,73
8/4/2009,4,20,26.6,0,89.92,7,22,14,0,74.82908759,0,22,32.8,0,77,2,21,32.9,0,78.66,5,20.8,29.2,0,86.83,4,19.3,27.1,0,81.31353933,7,21.7,30.8,0,78.66,1,22.5,31.3,0,64.16,2,21,29.5,0,69.03,4.542810016,21.16647173,31.52340681,0,78.66,1,21.5,30.5,0,73
8/5/2009,2,21,29,0,82.79,4,23.6,10,0,79.29832117,0,14.8,33,0,79,1,18,32.5,0,81.9,2,18.8,28.2,0,86.83,2,19.6,28.2,0.3,82.51016854,4,21,27.6,0,81.9,1,19.9,31.5,0,80.12,2,20,31.8,0,75.36,2.52751537,19.37201979,29.6928475,0,81.9,1,18,26.5,0,76
8/6/2009,1,21.5,31.5,0,83,2,30.6,20.3,0,80.93390511,0,19.2,29.8,0,82,1,19.2,33.8,0,79.1,1,17,31.2,0,86.83,1,16.5,33,0,82.51016854,2,20.3,30.6,0,79.1,1,18.3,33.1,0,62.66,2,22.6,30.2,0,83.71,1,18.7,33.4,0,79.1,1,19.5,33,0,76
8/7/2009,4,23.5,31.6,1,84.15556647,2,26.4,13,0,75.24843066,0,23,34.7,0,88.04,2,23.2,34,1.4,78.96,3,23.6,31,31.6,86.82,1,21.1,35.3,0,80.90865169,2,23.8,34.4,0,78.96,1,22.6,29,13.4,88.04,2,25.8,33.4,0,69.63,1.981706403,23.29512671,33.89389714,0.67008547,78.96,1,21,35.5,5.4,72
8/8/2009,2,24,33,62,80.85,2,23.2,18.4,38.1,79.71948905,2,23.4,33,12.4,74.83,1,24,34,0.01,78.9,2,22.2,32.4,22.6,86.82,1,21.8,34.8,8.5,80.90865169,2,24.5,33.5,0,78.9,1,25,35,0.01,74.83,2,23.4,33,12.4,80.96,1.503073924,24.03658719,33.43289849,0.004786325,78.9,2,22.8,27.2,69.4,72
8/9/2009,11,23.5,30,85,90.01,3,18.6,17.2,391.1,97.31,4,22.8,31.8,172.4,94,2,22.6,26,32.8,97.31,6,25,27.4,4.8,86.82,3,23.1,27.4,21.6,84.09966292,3,22.3,25,125,97.31,4,23.5,29.5,25,86.85,3,23,28.1,138.8,97.31,2.493927126,22.23961613,25.24996251,79.72673564,97.31,4,19,26.4,82.2,80
8/10/2009,4,21.6,31,2,79.71,2,25,11,0,68.22532847,0,17.8,35.3,0,72,1,23.5,36.9,0,66.65,3,22.4,30,1,86.82,1,22.8,30,12.5,83.30191011,2,23.2,34.4,0,66.65,1,24.3,33.5,0,70.73,3,23,32.6,0,70.61,1.503073924,23.13138402,35.28193132,0,66.65,2,19.4,29,0.2,78
8/11/2009,4,24,33,0,82.68,1,24.4,15.6,0,83.71164234,5,22.8,31.6,0,75,1,24.5,35,0,85.1,1,23,34.4,0,86.82,0,23.6,34.2,0,80.90865169,1,23.8,32.8,0,85.1,3,25,31.8,0,79.08,4,24,29.8,0,81.61,0.990853201,23.91734893,33.55297646,0,85.1,1,21,35.2,0,72
8/12/2009,1,24.5,32.5,0,86.51,1,31.7,24.2,0,87.64751825,2,23,32,3,82,1,24,32.7,0,87.56,2,22,32.6,0,86.82,1,22,32.9,0,82.90303371,1,24.2,31.7,0,87.56,2,27,33.1,0,78.49,2,21.8,28,10,87.78,2,21.6,31.7,0,87.56,1,22.8,34.5,0,77
8/13/2009,6,24.1,31.5,0.5,88.04,1,24.4,13,0,72.49485401,2,21.5,35.6,0,70.2,1,22,35.2,0,80.28,2,21.4,32,0,86.82,1,20.1,34.1,0,80.50977528,1,23.2,33.3,0,80.28,1,22,34,0,70.2,2,26.5,32.4,0,60.71,0.990853201,22.4134353,33.90481332,0,80.28,2,21,35,4.4,71
8/14/2009,2,22,32,0,86.21,2,25.6,15.6,0,76.56018248,0,25,33.3,0,81,1,22.5,37.6,0,75.14,0,20.4,31,0,86.82,2,20.8,34.8,0,81.30752809,2,23.2,33.1,0,75.14,2,23,35,0,65.44,2,21.8,31.2,0,78.71,1.503073924,22.65275154,34.95108712,0,75.14,1,22.5,35.9,0,73
8/15/2009,3,23.5,33,0,85.72,3,27,14.8,0,72.69386861,0,22,35.2,0,74,1,22.5,37.5,0,70.49,1,20.2,32,0,86.82,1,21,36.4,0,77.71764045,3,22,34.2,0,70.49,2,24.5,37,0,61.81,2,25.6,33.4,0,76.03,2.015294647,22.03808667,35.46666667,0,70.49,3,21,38.5,0,64
8/16/2009,2,24.6,31.1,0,85,1,32.8,25,2.4,76.40390511,0,24,34,0,78,1,24,35.8,37.8,77.84,1,24,33.4,26.2,86.8,2,24.8,39,0,80.89662921,1,25,32.8,2.4,77.84,2,25.3,37.3,1.2,66.73,2,25.4,33.2,0,74.23,3,24.9,39.5,2.2,77.84,1,22.5,33,21,72
8/17/2009,4,25,34,5,84.04,1,26.4,16.2,0,83.53405109,0,23,32.3,0,66.32,0,25.5,35,6,85.36,2,24.8,34,1.4,86.8,1,22.6,37.1,13.1,78.10449438,1,25.6,35.3,0,85.36,1,27.9,35,0,66.32,4,26.5,32.4,0,80.77,0.512220723,25.31797871,34.83352827,2.871794872,85.36,2,23,37.5,4.8,65
8/18/2009,3,25,34.5,0,87.84,0,24,15.5,0.2,87.01937956,0,24.5,33.8,0,82,1,24,33,20,87.27,0,23.8,31.6,0,86.8,0,24.1,33.3,0.3,79.7,0,24.4,33.7,9,87.27,1,24.8,34,17.5,80.92,1,24.8,32.5,0,86.64,0.478632479,23.98536512,33.05671015,14.18263608,87.27,2,20.4,28.2,0,69
8/19/2009,2,23.5,32,0,83.86,3,32.4,24.2,0,80.58551095,2,22,34,0,75,1,24.8,35.5,0,85.22,2,23.6,32,0,86.8,1,21.1,34,0,81.69438202,3,24.2,32.4,0,85.22,1,23.5,34,0,67.51,2,25.5,34,0,73.57,2.015294647,24.26582696,33.58740441,0,85.22,1,22,36,0,74
8/20/2009,3,26,34.2,0,81,1,33.7,23.4,0,85.55843066,2,24.4,32.3,11,98,1,25,34,0,86,1,23.4,32,0,86.8,1,22.2,33,1,84.88539326,1,23.4,33.7,0,86,1,23.4,32.4,0.01,80,1,24.6,31.5,1.4,84.89,2,23,35.3,69.8,86,1,23.2,34.1,97.9,82
8/21/2009,3,23.5,30.2,0,89.11,1,33.2,23.1,0,73.06824818,0,23,32,0,86,1,24.2,37.5,0,78.2,3,23.2,31,0,86.8,1,21.6,32.3,2,84.88539326,1,23.1,33.2,0,78.2,1,23.2,34,0.01,67.12,2,24.3,32,0,65.3,1,23.3,36.2,0,78.2,0,21.5,33.8,0,82
8/22/2009,2,24.5,34.5,0,84.61,1,34.3,23.4,0,86.65259124,0,21,34.5,0,90,1,22.8,32,0,92.21,3,21,29.4,0,86.8,3,21,29.4,0,84.48651685,1,23.4,34.3,0,92.21,1,23.3,31.5,0,77.57,2,22,34.5,0,78.24,0.990853201,22.89878543,32.88541011,0,92.21,1,20,31.5,0,81
8/23/2009,6,23.8,29.8,0,74.69,2,23.6,14,0,77.58919708,2,20,33.8,0,81.39,1,22.5,34.3,0,85.8,3,20.2,30.4,0,86.8,0,19,30.1,0,82.49213483,2,23.3,33.3,0,85.8,1,23.2,31.9,0.8,81.39,2,24.8,32,0,65.16,1.503073924,22.70397361,33.47404408,0,85.8,1,20,31,0,76
